time /s	I /nA	
83.100	9.348	
83.200	41.277	
83.300	54.705	
83.400	37.902	
83.500	45.106	
83.600	14.642	
83.700	22.072	
83.800	14.662	
83.900	40.874	
84.000	40.548	
84.100	45.497	
84.200	8.142	
84.300	33.133	
84.400	53.571	
84.500	53.098	
84.600	20.117	
84.700	28.895	
84.800	32.201	
84.900	42.116	
85.000	14.693	
85.100	16.796	
85.200	49.736	
85.300	40.941	
85.400	18.878	
85.500	43.606	
85.600	51.004	
85.700	46.894	
85.800	30.339	
85.900	26.472	
86.000	38.059	
86.100	22.433	
86.200	37.583	
86.300	44.431	
86.400	32.733	
86.500	28.085	
86.600	19.344	
86.700	43.176	
86.800	30.186	
86.900	23.654	
87.000	12.393	
87.100	25.044	
87.200	51.198	
87.300	40.299	
87.400	19.858	
87.500	29.512	
87.600	43.876	
87.700	22.636	
87.800	34.355	
87.900	23.762	
88.000	50.882	
88.100	34.414	
88.200	33.186	
88.300	10.929	
88.400	25.814	
88.500	38.305	
88.600	32.850	
88.700	24.914	
88.800	28.961	
88.900	25.896	
89.000	30.998	
89.100	27.943	
89.200	22.419	
89.300	34.890	
89.400	41.891	
89.500	24.692	
89.600	20.303	
89.700	28.242	
89.800	32.409	
89.900	45.238	
90.000	7.882	
90.100	17.968	
90.200	36.463	
90.300	23.654	
90.400	11.390	
90.500	21.156	
90.600	7.398	
90.700	30.699	
90.800	21.436	
90.900	21.776	
91.000	16.751	
91.100	17.815	
91.200	0.368	
91.300	0.416	
91.400	35.980	
91.500	19.138	
91.600	24.147	
91.700	11.560	
91.800	25.837	
91.900	23.521	
92.000	19.222	
92.100	22.865	
92.200	15.665	
92.300	19.714	
92.400	26.623	
92.500	-7.118	
92.600	28.475	
92.700	10.905	
92.800	22.180	
92.900	-3.129	
93.000	29.702	
93.100	11.926	
93.200	4.593	
93.300	11.709	
93.400	16.133	
93.500	6.841	
93.600	-0.265	
93.700	14.388	
93.800	28.861	
93.900	10.601	
94.000	15.100	
94.100	-0.223	
94.200	7.421	
94.300	15.588	
94.400	5.889	
94.500	19.045	
94.600	17.205	
94.700	12.767	
94.800	0.860	
94.900	12.793	
95.000	9.636	
95.100	-6.696	
95.200	-0.586	
95.300	10.653	
95.400	10.227	
95.500	-3.470	
95.600	15.899	
95.700	27.520	
95.800	14.073	
95.900	10.500	
96.000	-1.630	
96.100	11.894	
96.200	1.910	
96.300	12.258	
96.400	-14.384	
96.500	3.161	
96.600	16.732	
96.700	2.675	
96.800	21.832	
96.900	-7.983	
97.000	-5.180	
97.100	-2.231	
97.200	12.667	
97.300	11.194	
97.400	12.008	
97.500	15.803	
97.600	-7.947	
97.700	-15.547	
97.800	0.186	
97.900	3.317	
98.000	28.617	
98.100	12.311	
98.200	2.133	
98.300	5.183	
98.400	1.523	
98.500	0.030	
98.600	5.640	
98.700	6.847	
98.800	12.751	
98.900	-17.991	
99.000	10.181	
99.100	13.738	
99.200	4.105	
99.300	11.461	
99.400	-7.993	
99.500	-9.670	
99.600	-3.228	
99.700	0.796	
99.800	11.671	
99.900	-7.317	
100.000	2.492	
100.100	-12.951	
100.200	17.032	
100.300	4.603	
100.400	2.292	
100.500	5.067	
100.600	-6.833	
100.700	5.913	
100.800	3.335	
100.900	-0.496	
101.000	7.017	
101.100	-10.476	
101.200	-18.934	
101.300	-13.540	
101.400	-8.030	
101.500	-6.841	
101.600	-0.131	
101.700	3.466	
101.800	-3.993	
101.900	-18.536	
102.000	9.171	
102.100	0.689	
102.200	-8.971	
102.300	2.640	
102.400	0.935	
102.500	-7.702	
102.600	6.167	
102.700	-14.878	
102.800	-15.797	
102.900	-22.010	
