time /s	I /nA	
125.600	-9.508	
125.700	1.839	
125.800	7.197	
125.900	12.551	
126.000	-14.307	
126.100	-1.264	
126.200	0.210	
126.300	-3.561	
126.400	7.408	
126.500	0.185	
126.600	0.247	
126.700	-0.253	
126.800	-6.825	
126.900	3.676	
127.000	5.443	
127.100	-7.274	
127.200	15.940	
127.300	16.872	
127.400	-2.229	
127.500	-17.581	
127.600	-0.560	
127.700	-13.758	
127.800	-25.006	
127.900	13.691	
128.000	0.151	
128.100	0.461	
128.200	1.465	
128.300	4.960	
128.400	-1.874	
128.500	8.680	
128.600	4.026	
128.700	-3.222	
128.800	-0.428	
128.900	0.087	
129.000	9.830	
129.100	1.051	
129.200	-6.136	
129.300	7.943	
129.400	15.613	
129.500	-2.178	
129.600	3.345	
129.700	-1.735	
129.800	1.773	
129.900	3.866	
130.000	17.775	
130.100	4.169	
130.200	-1.440	
130.300	-13.779	
130.400	-1.796	
130.500	1.850	
130.600	2.448	
130.700	0.326	
130.800	3.404	
130.900	4.178	
131.000	7.649	
131.100	7.105	
131.200	5.903	
131.300	11.450	
131.400	-10.231	
131.500	11.309	
131.600	3.121	
131.700	1.215	
131.800	3.435	
131.900	-3.516	
132.000	-3.240	
132.100	7.949	
132.200	-6.122	
132.300	7.345	
132.400	0.111	
132.500	-4.188	
132.600	8.190	
132.700	13.508	
132.800	3.451	
132.900	21.582	
133.000	0.560	
133.100	1.790	
133.200	-6.460	
133.300	2.642	
133.400	-0.039	
133.500	16.450	
133.600	6.926	
133.700	-20.429	
133.800	-8.722	
133.900	-7.764	
134.000	-3.092	
134.100	11.999	
134.200	11.986	
134.300	8.827	
134.400	-11.297	
134.500	-1.750	
134.600	8.499	
134.700	8.908	
134.800	1.058	
134.900	5.797	
135.000	11.982	
135.100	7.821	
135.200	-12.088	
135.300	-5.420	
135.400	4.217	
135.500	-8.307	
135.600	-8.305	
135.700	8.823	
135.800	-2.740	
135.900	2.217	
136.000	3.646	
136.100	16.084	
136.200	11.721	
136.300	-11.019	
136.400	-5.181	
136.500	3.918	
136.600	10.381	
136.700	-0.116	
136.800	10.142	
136.900	-10.138	
137.000	5.097	
137.100	-7.066	
137.200	-1.718	
137.300	-4.283	
137.400	21.321	
137.500	3.203	
137.600	5.330	
137.700	10.728	
137.800	-6.467	
137.900	-1.312	
138.000	-12.758	
138.100	4.249	
138.200	-3.238	
138.300	-3.084	
138.400	14.132	
138.500	4.992	
138.600	-1.789	
138.700	-0.267	
138.800	-13.482	
138.900	23.055	
139.000	10.091	
139.100	14.293	
139.200	2.355	
139.300	-3.297	
139.400	-11.473	
139.500	0.387	
139.600	-1.561	
139.700	5.949	
139.800	6.341	
139.900	7.916	
140.000	-18.702	
140.100	-0.688	
140.200	5.939	
140.300	-0.550	
140.400	0.116	
140.500	10.929	
140.600	6.113	
140.700	0.711	
140.800	7.116	
140.900	3.115	
141.000	-3.194	
141.100	7.610	
141.200	1.884	
141.300	18.582	
141.400	-16.626	
141.500	18.304	
141.600	27.290	
141.700	2.643	
141.800	10.273	
141.900	-9.660	
142.000	-5.913	
142.100	24.887	
142.200	5.799	
142.300	-0.972	
142.400	10.339	
142.500	7.279	
142.600	14.049	
142.700	-1.467	
142.800	9.200	
142.900	3.096	
143.000	-12.423	
143.100	-0.105	
143.200	18.440	
143.300	-11.863	
143.400	-7.598	
143.500	-6.898	
143.600	11.616	
143.700	3.733	
143.800	-0.885	
143.900	11.749	
144.000	11.807	
144.100	4.761	
144.200	0.071	
144.300	-5.578	
144.400	5.805	
144.500	-2.004	
144.600	7.905	
144.700	12.162	
