time /s	I /nA	
90.800	49.119	
90.900	62.251	
91.000	54.979	
91.100	44.289	
91.200	77.156	
91.300	50.873	
91.400	56.591	
91.500	53.834	
91.600	42.698	
91.700	51.007	
91.800	51.577	
91.900	56.118	
92.000	68.967	
92.100	52.742	
92.200	57.654	
92.300	45.400	
92.400	52.829	
92.500	48.191	
92.600	48.201	
92.700	55.432	
92.800	40.105	
92.900	64.565	
93.000	52.111	
93.100	40.107	
93.200	54.609	
93.300	60.723	
93.400	53.946	
93.500	51.569	
93.600	53.880	
93.700	38.589	
93.800	39.299	
93.900	58.354	
94.000	60.160	
94.100	62.905	
94.200	48.913	
94.300	61.953	
94.400	38.346	
94.500	57.381	
94.600	56.409	
94.700	48.981	
94.800	58.370	
94.900	43.165	
95.000	49.255	
95.100	64.929	
95.200	61.874	
95.300	49.886	
95.400	58.635	
95.500	40.906	
95.600	53.852	
95.700	49.329	
95.800	59.337	
95.900	50.693	
96.000	52.141	
96.100	45.480	
96.200	49.799	
96.300	54.171	
96.400	55.217	
96.500	50.329	
96.600	48.797	
96.700	49.771	
96.800	59.870	
96.900	34.543	
97.000	60.237	
97.100	51.067	
97.200	47.295	
97.300	63.602	
97.400	52.157	
97.500	60.120	
97.600	40.592	
97.700	61.924	
97.800	21.011	
97.900	65.344	
98.000	61.804	
98.100	66.849	
98.200	46.078	
98.300	26.062	
98.400	51.921	
98.500	48.381	
98.600	57.308	
98.700	61.159	
98.800	55.659	
98.900	53.756	
99.000	49.976	
99.100	43.821	
99.200	29.576	
99.300	55.597	
99.400	37.356	
99.500	60.238	
99.600	79.719	
99.700	60.153	
99.800	55.058	
99.900	38.503	
100.000	53.637	
100.100	54.030	
100.200	58.836	
100.300	41.479	
100.400	49.829	
100.500	58.947	
100.600	72.544	
100.700	52.327	
100.800	50.496	
100.900	54.369	
101.000	52.712	
101.100	54.908	
101.200	45.625	
101.300	57.086	
101.400	51.462	
101.500	49.784	
101.600	50.064	
101.700	47.919	
101.800	47.720	
101.900	45.633	
102.000	39.294	
102.100	61.080	
102.200	63.506	
102.300	44.630	
102.400	54.471	
102.500	46.945	
102.600	34.440	
102.700	54.782	
102.800	56.047	
102.900	45.128	
103.000	42.075	
103.100	72.455	
103.200	48.234	
103.300	43.179	
103.400	35.715	
103.500	56.361	
103.600	44.754	
103.700	58.562	
103.800	45.895	
103.900	36.981	
104.000	59.115	
104.100	43.089	
104.200	52.561	
104.300	51.647	
104.400	54.795	
104.500	50.196	
104.600	46.171	
104.700	51.920	
104.800	52.664	
104.900	34.147	
105.000	37.637	
105.100	41.709	
105.200	44.140	
105.300	54.894	
105.400	58.952	
105.500	59.759	
105.600	67.966	
105.700	45.936	
105.800	52.877	
105.900	30.835	
106.000	48.938	
106.100	49.529	
106.200	48.355	
106.300	57.911	
106.400	47.481	
106.500	57.095	
106.600	40.592	
106.700	56.601	
106.800	59.213	
106.900	46.804	
107.000	53.542	
107.100	42.361	
107.200	46.559	
107.300	48.844	
107.400	43.071	
107.500	45.136	
107.600	55.239	
107.700	59.002	
107.800	56.695	
107.900	52.608	
108.000	50.184	
108.100	49.506	
108.200	60.070	
108.300	47.823	
108.400	45.853	
108.500	59.974	
108.600	50.868	
108.700	49.085	
108.800	30.991	
108.900	51.964	
109.000	44.026	
109.100	44.597	
109.200	43.104	
109.300	43.574	
109.400	64.067	
109.500	46.976	
109.600	47.446	
109.700	25.856	
109.800	65.750	
109.900	33.755	
110.000	44.178	
110.100	51.018	
110.200	54.408	
110.300	25.827	
110.400	61.896	
110.500	38.282	
110.600	51.665	
110.700	57.229	
110.800	58.233	
110.900	50.754	
111.000	45.204	
111.100	42.139	
111.200	42.621	
111.300	52.576	
111.400	51.582	
111.500	54.760	
111.600	40.578	
111.700	30.161	
111.800	61.345	
111.900	57.079	
112.000	49.904	
112.100	41.668	
112.200	51.844	
112.300	60.226	
112.400	52.135	
112.500	45.951	
112.600	73.042	
112.700	37.180	
112.800	52.049	
112.900	43.680	
113.000	57.049	
113.100	39.028	
113.200	68.820	
113.300	49.222	
113.400	47.155	
113.500	58.496	
113.600	52.814	
113.700	46.966	
113.800	51.535	
113.900	46.062	
114.000	48.897	
114.100	45.836	
114.200	43.465	
114.300	42.123	
114.400	58.353	
114.500	43.526	
114.600	64.891	
114.700	46.191	
114.800	39.803	
114.900	38.276	
115.000	66.608	
115.100	53.436	
115.200	57.599	
115.300	51.157	
115.400	49.870	
115.500	34.503	
115.600	55.592	
115.700	52.397	
115.800	44.379	
115.900	55.166	
116.000	51.853	
116.100	37.768	
116.200	41.312	
116.300	48.763	
116.400	39.813	
116.500	62.832	
116.600	30.310	
116.700	50.672	
116.800	70.007	
116.900	57.525	
117.000	47.307	
117.100	44.301	
117.200	48.014	
117.300	50.670	
117.400	49.807	
117.500	50.830	
117.600	43.071	
117.700	42.815	
117.800	53.523	
117.900	37.655	
118.000	45.309	
118.100	52.298	
118.200	58.376	
118.300	42.991	
118.400	55.435	
118.500	57.568	
118.600	45.207	
118.700	45.471	
118.800	52.573	
118.900	47.632	
119.000	45.107	
119.100	44.297	
119.200	44.264	
119.300	36.219	
119.400	44.792	
119.500	55.100	
119.600	41.404	
119.700	51.110	
119.800	38.436	
119.900	43.704	
120.000	56.303	
120.100	41.220	
120.200	28.523	
120.300	37.536	
120.400	48.010	
120.500	59.090	
120.600	60.227	
120.700	43.814	
120.800	42.710	
120.900	52.681	
121.000	46.600	
121.100	40.346	
121.200	57.263	
121.300	53.455	
121.400	47.648	
121.500	49.172	
121.600	48.643	
121.700	58.681	
121.800	33.420	
121.900	46.989	
122.000	51.577	
122.100	59.113	
122.200	49.354	
122.300	48.046	
122.400	46.679	
122.500	39.900	
122.600	43.659	
122.700	47.008	
122.800	52.119	
122.900	55.987	
123.000	41.676	
123.100	43.411	
123.200	42.040	
123.300	49.739	
123.400	66.912	
123.500	51.045	
123.600	55.474	
123.700	43.368	
123.800	51.834	
123.900	49.138	
124.000	50.591	
124.100	39.699	
124.200	38.628	
124.300	33.765	
124.400	63.340	
124.500	49.600	
124.600	40.501	
124.700	55.369	
124.800	45.486	
124.900	50.927	
125.000	35.869	
125.100	50.169	
125.200	43.391	
125.300	53.380	
125.400	55.230	
125.500	67.904	
125.600	26.199	
125.700	54.152	
125.800	50.969	
125.900	41.417	
126.000	37.343	
126.100	51.888	
126.200	42.235	
126.300	47.254	
126.400	57.162	
126.500	45.538	
126.600	61.557	
126.700	58.485	
126.800	44.907	
126.900	35.259	
127.000	30.452	
127.100	53.827	
127.200	49.119	
127.300	44.645	
127.400	46.265	
127.500	55.512	
127.600	49.546	
127.700	54.948	
127.800	53.742	
127.900	59.111	
128.000	40.900	
128.100	47.712	
128.200	53.147	
128.300	42.766	
128.400	39.113	
128.500	44.947	
128.600	50.483	
128.700	55.031	
128.800	29.362	
128.900	53.768	
129.000	41.093	
129.100	56.184	
129.200	51.766	
129.300	44.412	
129.400	36.387	
129.500	52.591	
129.600	49.685	
129.700	50.260	
129.800	40.784	
129.900	41.454	
130.000	59.621	
130.100	32.941	
130.200	50.503	
130.300	42.208	
130.400	50.167	
130.500	46.312	
